id,commentText,Labels,Encoded
UgxNVZbTiA1upH6Qich4AaABAg,verrryyyyyyyyyyyyyyyyyyyyyyyy tastyyyyyyyyyyyyyyyyyyyyyyyy,2,0
UgyRDLxlRwSRot-E-px4AaABAg,Good,3,0
UggDR5s0Js_5pngCoAEC,thank you much mam,1,0
Ugg1W-pGM25N2ngCoAEC,Superb mam,3,0
UgiKZn7kpU5qF3gCoAEC,very nice,3,0
UgjeZk7STxO11ngCoAEC,Very nice recipes,2,0
UghvIgto_atEIXgCoAEC,nice and thnx,5,1
UgjSdvjry_c3p3gCoAEC,Hey its Riya.. am ur new subscriber..... nice vdo..... love the recipe.. nd am gonna try this today..,5,1
UghhQGSnRubuingCoAEC,"Your videos are just Amazing , to much good that no words to say 😍😘",4,0
UgiyITQSHVZOq3gCoAEC,wow,3,0
UgijcJGYoEc7MXgCoAEC,nice,3,0
UghcpHyTUDH4W3gCoAEC,kabita mam u r super,4,0
UgjP9bA4Cuk0CHgCoAEC,the best thing is.......aap wahi chize use krte ho Jo easily ghr m available ho ✌😘,4,0
UghnP-GOj3CT8HgCoAEC,matar optional h kya,7,1
UgiAm7OXCIDls3gCoAEC,ma'am what if I use egg? when will I add eggs?,7,1
Ugjn9oOMg9B4UHgCoAEC,thank s give information..........!,1,0
UgifFI3TzHRwPXgCoAEC,very nice,3,0
UghA_-gC4nY-6ngCoAEC,Its yammy................... like your all vedio 😍😍😍😍😍😍😍Love u..............,5,1
Uggyy-PiJDJI_XgCoAEC,Where do you live ma'am? In which city?,6,1
UgiqYEuvzEKnUXgCoAEC,ok mem thanks.......,1,0
Ugj-1tYRUllUXXgCoAEC,mam Chiken Chilli....recipy...nyc vdo 😘,5,1
UghN9qMBu3YyQHgCoAEC,nice,3,0
UggkoQG7KS621XgCoAEC,finally....best indian noodles recipe revealed...thank you mam,1,0
Ugh7ZNk-ZvHPM3gCoAEC,V nice,3,0
Ugj5yf527rj7uHgCoAEC,awesome,3,0
UgjHu7oXIuWPIHgCoAEC,love all your recipes and your voice is so sweet.,4,0
UghUo5vR_t2iIngCoAEC,"very good madam, very innovative way of making maggi",4,0
UghmnE0SIuBZJ3gCoAEC,madam ur kitchen is ALWAYS very CLEAN.,6,1
UghNMNkQnOmliHgCoAEC,kabita Mam seriously m big big big fan of ur recipes......,4,0
UghxIriMVqNJIngCoAEC,Can U pls post recipe for iced coffee?,7,1
UgjO09bd1JrMfXgCoAEC,Again Tasty Recipe 😊,2,0
Ugh7Y5vmN-6InHgCoAEC,very nice bhabi ji,3,0
UghN9hmt903FwXgCoAEC,ye recipe mujhe chahiye  thi  thanks kabita ji,1,0
UgjZ8ab-PgJT3XgCoAEC,ok,6,1
UgjZkSnr3wx3FngCoAEC,Apki recipie dekh kar toh mere mooh me paani agaya!! Iam a very huge fan of u,4,0
Ugg0_D26xSrU23gCoAEC,very testy,2,0
UggDxKonWiHxF3gCoAEC,dal tadak ki recipe baato aap please,7,1
UghHJiYPGgkrCngCoAEC,mam plz kfc chicken ki recipe share kijiyena...,7,1
Ugg7WpTJNEyel3gCoAEC,love all ur recipe kavita😘😘,4,0
UgjvT5Xc-SISfngCoAEC,"MAM AAPKI HAR RECIPE MUJHE ACHHI LAGTI HAI AUR MAIN BANATA BHI HU....
AAP JAISE LOGO KI DUA SE COOK BHI HU........",4,0
UghaD4fBQ2A7xHgCoAEC,l  will try . thanks mam,1,0
UgheDcDzTjkxqngCoAEC,kabita mam im big fan of u.  ..,4,0
UghS6PaeE7ojlHgCoAEC,plzz soya chilly bnana btaye ...,7,1
UggIS7Rcx3qZfngCoAEC,"amazing
big fan of urs apki sari recipes bht easy or achi hoti h😘",4,0
UgjlFtDoDvO3eXgCoAEC,I am hospitalised  and I keep seeing ur recipe videos waiting to try them once I am out. So delicious 😍 keep it up!!,5,1
Ugjh_fDqhJumIHgCoAEC,you are so sweet,4,0
UghSoDrKcwMDyXgCoAEC,very nice ......,3,0
UgjvaTKV_uUuwngCoAEC,I have become become fan now Kabita ji😍😍Awwsum receipes..,4,0
UggIq9Q024rXlXgCoAEC,nyc recipe,2,0
Ugj98oLiSvApK3gCoAEC,it is so easy ...and tasty mam thank you so much mam,5,1
UgjvQpcUyl9NwXgCoAEC, It's perfect for girl's overnight party. :) And you are so pleasant and pretty. :),4,0
UgjyIthwbpYZQ3gCoAEC,looking tasty,2,0
UgjLP85iSgq9hngCoAEC,Very very good thanks 😍,5,1
UgiPZuiHs6KalngCoAEC,yee ye bahut tasty hai mera favourite hai thank you,5,1
UghUNwWl3gfEW3gCoAEC,thnq so much kabita ji....bht tasty ha.mai jarur bnaungi...😊😊,5,1
Ugi8RUF2E8DARHgCoAEC,Lovely!,4,0
UghSyOECNvTOIngCoAEC,I m a bachelor and this is a bachelor favorite food ..thanx for the new touch to it,1,0
UgzmKGbaLkUfTiS1J2F4AaABAg,Thank you so much....mujhe khushi hui ki aapko ye video pasand aaya :),1,0
Ugw4gwkSoCp-mHVszON4AaABAg,So yummy,2,0
UgxNsYF2TIuFsMBtMUJ4AaABAg,Thank you,1,0
UgwGg91VLw8Vth_99tR4AaABAg,wow yummy i love your recipi,5,1
UgyNz-x8mKMJ5e94OkZ4AaABAg,"Very Nice Mam, thanks",5,1
UgwzhIy5Dzda8sacSz14AaABAg,Thanks,1,0
UgzrSCRMo3LB3uvz9DN4AaABAg,Bahu hi achchha mam thanks,1,0
UgzFo6HFlPuplhE-4oZ4AaABAg,Thanks,1,0
Ugysj2Zb4ZqpkMkvJf54AaABAg,Aapki aawaz bohot achi h,4,0
UgwoSIruV0kfImX3Ext4AaABAg,Thanks for the the yummy and delicious shakes....,5,1
UgwVPl5noLa-B2d9tq54AaABAg,Bhut hi acha vedio h n thanks shar karne ke liy,5,1
UgznRKcTpbs2gp20RnV4AaABAg,Nice video mam,3,0
UgzWiCFGda12zn7sGAZ4AaABAg,big fan mam,4,0
Ugz48yw2jXblwQy26fd4AaABAg,very tasty,2,0
UgxPAdS0ZUyAJTcL_GV4AaABAg,Me aap bohat badi fan hu i love u,4,0
UgwXMcAKHfMyoo9I_lx4AaABAg,Wow soo nice Recepi Thnx a lot mem??????,5,1
UgxgLc_NF1jw_Phea7V4AaABAg,Love your voice lady,4,0
Ugy2KJ9G2EyWl92TUwZ4AaABAg,Wow kabita Di... Awesome... Very tasty milkshake I love it.. ????????,4,0
Ugx5-NphOJOq9CVktwx4AaABAg,Thanku you for this recipe I try it ??????????,1,0
UgwFGS5osfwGYQN8JAl4AaABAg,Tq so much Mm it's very easy to make and soo delicious,5,1
UgxDsSTmNaXGOIdIo0t4AaABAg,Thank you,1,0
UgyaWnc3Ga8vr7VM9XV4AaABAg,Bhot aacha samjati ho aap mam,4,0
Ugw9tM6qjF3odXVy6E94AaABAg,Kabita mam you are so nice ????,4,0
UgyW-GfF32ub_cTsF1F4AaABAg,You are queen...,4,0
UgyLO6xQlqK1SVVZCu54AaABAg,Thanku kabita ji mai bhi apne baccho ke liye banoogi ????,1,0
UgwWLEGtm5gjXookwcd4AaABAg,Thank you for the oreo shake... My favourite....,1,0
UgxNKlab0yqqqSFP_WR4AaABAg,Thank you so much kabita ji very nice. Main banaugi,1,0
UgxOGSLGWIFQ-Ewq0FJ4AaABAg,wowww superb mam,5,1
UgyyQ9yL0PwYG9lkvk94AaABAg,thanks mam,1,0
Ugx4ttyKlpLuPtPUL_54AaABAg,"You have a very pleasant voice, thanks for these ideas will make",5,1
UgzcoJTbxUq3SboKBIR4AaABAg,Thank you mam. Soooooooo cooooooooooool n vary tastyyyyyyyyy. Mera to Dil KR gya peene ka. I will try mam.,5,1
UgyeNLtih4E3eVeABvZ4AaABAg,awesome shakes...kya aap blender ka b name bata sakti h.. kis company ka h,5,1
Ugz9D-3OahpdFTneCg14AaABAg,your voice is like sridabi,4,0
UgwAluwZGFeCwto-js94AaABAg,Mam maine milk shake try kiye hai it's very testy. Muze blender lens hai kya aap suggest karengi kaunsa sa lu ?,5,1
UgxgBBGKSdQr1umrrcR4AaABAg,WOW..... THIS IS CALLED REAL REFRESHMENT.....,5,1
Ugz0oaeTPOG0hXDTpvx4AaABAg,Aapki awaj bhut achi h ????????,4,0
UgxWos78ZSS_eOuTEEh4AaABAg,Nice video aap ke bolne ka treeka bhout acha hai di mai first time comment kar rai hu,4,0
UgxuHVmazoOQhVPqo4Z4AaABAg,Very very good thanks,5,1
Ugxn8JdkSquG_WFc8Lx4AaABAg,"Excellent
Thanks for these amazing recipes of shakes",5,1
UgwVd_9chn8pQcEH0v14AaABAg,"I love fruit shakes,, apart from this ur voice is so sweet that make me watch d whole vedio??",4,0
UgyzGXGWAKNH3BBniwV4AaABAg,I like chocolate and Oreo milkshake accha tha ap ki haath ma jadu hY very very nice ?????? and beautiful tha very nice reasep think ????????,5,1
UgwY0Q8PBuRcel2XKlh4AaABAg,Thanks for milk shakes,1,0
Ugy-tMwEI8mZHbYRvDF4AaABAg,Very useful video. Now i can make it at home for my daughter. Thank you mam.??????,5,1
Ugx7LVVhjQQ9tuG0ibx4AaABAg,Wow... So tasty... Thanku for recipe..,5,1
UgzbSCWqqH_g6US2nxV4AaABAg,Thanks mam,1,0
UgzCShTJPHwhxAJD_IZ4AaABAg,Excellent & delicious recipe...luv u so much....mam sach kahun to main apse khana banana sikha hai...wo v apke video dekh k..or jab kuch new banati hun to apko hi follow karti hun...thanx mam,5,1
UgygQ2YRkoDJtIk5Ay94AaABAg,superb ! & ur voice is like RJ . I felt like i am hearing aakashvani .. jst kidding :) u r great & recipes too!,5,1
UgzVkGjl7YsjXQHEoQZ4AaABAg,"Thank you so much for the recipe, it'll help me open a drinks shop.",1,0
Ugz7oqmojirFM2BUBRF4AaABAg,Thanku ..,1,0
UgzTlU7WmDRxnHunvDR4AaABAg,"Bahut khub mam....
Fantastic.....
Nice....
Wonderful........",5,1
UgzdH1fxvSGiHwi2KMR4AaABAg,Wow thanks for sharing this vdo,5,1
UgwV0lIcBCU0maZv07F4AaABAg,Aap ki receipe very good aap konsa blender use karati ho,5,1
UgwEEZXQi9LE0-I6Ng54AaABAg,pls tell me about the mixer you are using.and by the way all shakes are very delicious.i will make them all for my son,5,1
UgyssB7Tkip9bJ_mLTF4AaABAg,Bhoot achche se btaya hai apne,4,0
UgzNMfKeIDjMLkBqgXB4AaABAg,Thank you so much mam??????????????????,1,0
UgzI9g4s3eHmJcelcoZ4AaABAg,Its very easy recipe. Thanku so much.,5,1
UgxZlv3JA41tARxm9KN4AaABAg,Wow i will try and it is very tasty thanks mam,5,1
UgySFcqytOi_GBt8abl4AaABAg,mam you are awsommmm,4,0
UgxdaZeIkPkpD-6yH2d4AaABAg,thanks di you are genius I love you and I love your recipes,4,0
Ugxp2yLUu36zq81TrWB4AaABAg,"Very delicious 
very nyc infos to make deem 
u hv a magic in ur hand 
god bless u
plz make more videos for us lyk dat",5,1
Ugzw87-ZiGq-iiAPsZF4AaABAg,Thank you...n love you .. . I m your new subscriber...,1,0
Ugw50P5PnE9_U086P094AaABAg,all shakes look delicious... ???????? my favorite one is oreo milkshake.. btw which mixer grinder did you use in this recipe..??? can we use this grinder in all type of cooking...???? TIA ??,5,1
UgyOljGVHUGc0KNaOy94AaABAg,nice mam. really very very useful. ...its to good. ....I have no word to explain. .how much yummy and help fully,5,1
UgwrMFfQ_di1GNJN2eV4AaABAg,Wow mam so great drink.,5,1
Ugx30HLKU4_b5rvIP514AaABAg,Thanks for u Bahut achi shek banai apne,5,1
UgwkZH9PEszTHO-HhP54AaABAg,Thanks for this video????,1,0
UgyGz9oVgfd3ZrNGtQZ4AaABAg,Muh me pani agaya...nice sare chize ghar pe hai..me ab sare banati hu kal se.thx dear,1,0
UgwHiqMkSUJ_bIZ-hil4AaABAg,Your voice so sweet GBU,4,0
UgzUEXdk-rnYbW8VWWx4AaABAg,Mam your receipi is very good but where this mixer is available?,5,1
UgzrZQ-ZD9Vg7xbSWUJ4AaABAg,Thanks,1,0
Ugw1fXxvDZCFl_ujBQR4AaABAg,Ur way of making the milkshakes is awesome.,4,0
UgzVp8sZ9WC1J1HeE_x4AaABAg,Jitne ache ap ho utna hi ache apke bnye hue shke h.but y grinder kha milege kya bolte h isko,5,1
UgxBhJbCKXcZItaV8bl4AaABAg,Mam you are such a very ????awesome I will try all your milkshake thank you very much ??????????????,5,1
UgxpPHsDNApwLOW9FS54AaABAg,Thanks,1,0
UgwcbRKeFCWygerf2h14AaABAg,Wow nice recipes thank you...,5,1
UgxfvyaryaKJP3AD4Z54AaABAg,It is so super cool thanks for this video next time you make more delicious milk shakes thank you,5,1
UgzV4G33icDpVDGnVjB4AaABAg,Summer recipes ??nice fr sharing thank u frnd??????,5,1
UgygIIgeoAvhXjR7qnt4AaABAg,waoo nice thanks,5,1
Ugz8s7C44xrP9cl-Qll4AaABAg,Very good thank you very much,5,1
UgxT0ob4sm5yYXGluaF4AaABAg,aapko voice dipika ki trah h,4,0
UgzyrWzc5cuXCxRmzkd4AaABAg,Great,4,0
Ugw5pL5bO1W_cNH1YfJ4AaABAg,Thanku hame naye aandaj me sake banane or idea dene ke lye,1,0
UgwZWvwI7fUGJh4qFzl4AaABAg,Thanku,1,0
UgzTaROCYtmr76QBaqB4AaABAg,Oreo and chocolate milk shake is my favorite thanks for sharing,1,0
UgzZQSfEE5zq0DzGd7h4AaABAg,Thanks mam thank you so much,1,0
UgxO8eM8ypzDPR4q6HZ4AaABAg,Nice mem I like,2,0
UgyeQDNb33iz_4xrqMR4AaABAg,Wow very nice,2,0
UgwrcNME2mKi_X6ttA94AaABAg,You are good,4,0
UgzIL4zhbxNh38JA_j54AaABAg,Thank you so much mam.......... Superb????????,1,0
UgwlF0s2AOs4gLC4gsJ4AaABAg,Thanks,1,0
Ugzn3R7pS_kqikrr36d4AaABAg,Yammmy thanks mam ??????????,5,1
UgwjClebdIj-QfIWvUp4AaABAg,Shakes tasty h sab or aapki voice bhe un jase he sweet h bahut ..mam ??,5,1
UgzG3xGWqrJweVzc61p4AaABAg,nice video mam,3,0
UgzJkgG8kMFZIf2wfoR4AaABAg,Nice,2,0
UgxJBMxTxKjyLdxn-KJ4AaABAg,Very nice milk sek,2,0
Ugx6-6EGvF1hzfNOlLx4AaABAg,Superb love it.,3,0
Ugx-naBIouuZcOlqmgx4AaABAg,iet's brilient Mem superb,3,0
UgxIahUVxNQorWEVdDR4AaABAg,Superb mam... thanku so much mam??,5,1
UgxyMCQZXtSej4hkuJ14AaABAg,Superb and thank you very much mam ??I am going to prepare and try all the milk shakes my son and my husband are really gonna like this ??,5,1
UgxmofplwW1g1ySo8B94AaABAg,Bohut hi Badiya se explain Kiya or banaya apne,4,0
Ugw-PsCSq066b_ChA7J4AaABAg,Aapki har video bahut acchi hoti hai,4,0
Ugzy2R13QOKgUy2CgJ54AaABAg,Mam I love all your recipes so tasty,4,0
UgyRrIyrp9FImVe1n-14AaABAg,So yummy .... Thanks for giving best video...,5,1
Ugx6Z1GqxnedDZ7MmzB4AaABAg,"Extra ordinary recipes fabulous wonderful 
Speechless really",4,0
UgzYn0yFXWfigWciSn14AaABAg,Thank you mam it is very very nice milkshake,5,1
UgwNOOhni-BJ8E478p14AaABAg,Thankyou ji m,1,0
UgwFtZMWXvxoNnTGhip4AaABAg,Very helpful for summer. Thanks a lot for sharing,1,0
UgyG4bO8atWwXeI_NUl4AaABAg,Your all videos are osm and specially aap explain acche se krti h Mam aap jo h kaam ki baat hi krti h time west nhi krti mujhe ye baat bahut acchi Lgti h,4,0
UgxSGDgq4q50ImUlr_F4AaABAg,mam j u r amazing ...apki recipe bahut achhi h ... m jarur try krunga ... God bless you mam j...??????????,4,0
Ugyu-k8NJH5cwJ6xLnh4AaABAg,"Yummy mam.????
Mujhe apke jaisa grinder Lena ..kha se purchase Kiya mam...plzz tell me.",5,1
UgzFyFhyBIsY6jue9zV4AaABAg,Oreo is the best milk shake thanks for making it,1,0
UgxoD1nqUWeeIRhkss14AaABAg,than you so much mem,1,0
Ugw8WpU-9xyyB6emzl54AaABAg,thanks,1,0
Ugzyc3OB7mjJMjp-8LF4AaABAg,ur SWEET mam,4,0
Ugy0i4LgcM2PBO4rXgN4AaABAg,"Mam
Ur voice is vry attractive",4,0
Ugw75xTJY9qaHJU0c194AaABAg,Oww my favourite #kabita ji i really miss u milgayaa apka channel muje,4,0
UgyjK0poqYuHqRbvP-Z4AaABAg,Assalamealikum khriyt mam mein ne video dekhne se pahle hi like karli MasaAllah ap kay sare recipes bohat achi hoti hai thanks for u,5,1
Ugz7JQ8TdXwy_unKu0l4AaABAg,Didi aap ka har recipe bht achha hota h aur ye sare to bht tasty lagrahe h I Will definitely try to make..thank u ...,5,1
UgwPAaxSlpfb0qZa7NV4AaABAg,"Yummy, great job mam",5,1
UgyoNlQyHp9BAWTdlhJ4AaABAg,"Wow what a magic in your hands ma�am ??
My family very happy with my cooking because I try your all recipes ma�am ??
God bless you always",4,0
UgxHQjbJOd6ecItdYap4AaABAg,Lovely video and dishes refreshing forcsummer,5,1
UgzqsHffEF3gtzyHb9F4AaABAg,Aap har chij acha se sikhta ho,4,0
Ugzt59aONDgCKioSlOh4AaABAg,Great mam????????,4,0
UgxE0cMKrFtwD3xIhF14AaABAg,mujhe apke sare videos acche lagte hai apki aawaz bohot friendly hai,4,0
UgzjvuvbfNdDckGptM54AaABAg,Didi these recipes are really delicious thank u Soo much??,5,1
Ugwtanzr62xFk8U3K5x4AaABAg,Mai aapka sabhi video like ND share krugi thanks,1,0
UgzSSjDskfXwXMdXu-V4AaABAg,nice cook,4,0
UgxjnWkdcDWrsh9LuOp4AaABAg,thanks a lot,1,0
Ugx3uXlH6WNpN-zU0PR4AaABAg,Ty for your recipe mam,1,0
Ugwx_QYYVFo-1n4hxfJ4AaABAg,Very nice video,3,0
UgyKIGrvwOKneYlgMsh4AaABAg,Nice,2,0
UgzFkV3Rxk63m_VID2B4AaABAg,Nice,2,0
UgwErXaTcgEyTVsahdt4AaABAg,Mughe video bohot accha lagta mam thakyou so much,5,1
Ugxg40sFE5ypNJSoWN54AaABAg,"I have tried oreo milkshake....
It was superb ????
Many recipes of yours I have tried and they all are awesome?? and mouth watering?? ????",5,1
UgywWB8VTYUXQ8LGLUx4AaABAg,Amazing Thnku so much Mam .,5,1
UgxeGxmiAqF0ggxDMQh4AaABAg,your voice is so sweet mem,4,0
Ugzd2j1dYKDkZV_HQ2B4AaABAg,U must try in masterchef.....,4,0
UgwloIEZ6FXwBkYi0y14AaABAg,So so so so sweet voice,4,0
UgzB021VXtopHIYJkMd4AaABAg,"Plz also share which blender is this?? 
Very easy and refreshing shake recipes :)",5,1
UgyxH_LPACnJ3T9gki14AaABAg,Thank you kabita didi,1,0
Ugwl0inIlj0EDHKGgiV4AaABAg,Your recipes are so much nice,4,0
Ugz-mgWzpNPqR_nIOGl4AaABAg,Woow...thnx ma'am. Its so eazy ??,5,1
UgymzPOelXoP4RY_7A94AaABAg,"Aap bht achhe ho????????
Hum zrur try krenge ye sb milkshake, cheeku wala zrur????",4,0
UgwjfEX0LHSGog0XWd14AaABAg,thanku sooooo much,1,0
Ugw8PPtFoHzOFv_8tTZ4AaABAg,Boht badiya mam thanks,1,0
UgydZOYcwna4Mxu6cLl4AaABAg,Mam u r great.,4,0
UgxNx7Z_z2qRYAh2scR4AaABAg,mam u r so beautiful Aapki Aawaz Aur batane ka tarika bahot hi sundar hai??????????????????????????,4,0
Ugz8DKj9pQue0wE3frl4AaABAg,super excited thanku,1,0
UgwkxeRL5-PPDe-oCHx4AaABAg,That's so easy way & amazing thankew mam????,5,1
UgwkH17GWpt2U-dcPEJ4AaABAg,Ap ki voice so sweet h mem,4,0
Ugxa_e6xXs82WOsDWOZ4AaABAg,Thanks kabita mam this is briliant idea,1,0
Ugw7Xm9hMvqfLQZ8mk54AaABAg,"Mem, aap ke Sab milk shakes bahut aachay hai, dekhkar pata chalata hai ki ye Sab milk shakes bahut hi tasty aur yummy hongay, mai ek bar ghar par jaroor try karungee, thanks for this video.",5,1
UgxJhXX0eYfRutpY9nR4AaABAg,Very easy method mam..thanks,5,1
UgwNk4OgmhphsCDLNd94AaABAg,I like all of u r recipes. U r voice is very nice n i like it.,4,0
Ugx3xd9hPHZF8h2j2Pl4AaABAg,Apka explain krne ka tarika fabulous h.. Unnecessary baatey nhi hoti ha.. Only point n Rcepie ki baatey.. Good,4,0
Ugyv4mjDzR8VWnB77MV4AaABAg,Thank you kabita mam.,1,0
UgzdLTKneYBGYfqIWdR4AaABAg,U r amazing????????,4,0
UgwyJjVYuxr4xYPW0tF4AaABAg,Vry nice and thank you,5,1
Ugw0ghzclNEB401a24t4AaABAg,Wow awsm shakes recepie aapne ye blender kha se liya h aur iska kya price h?,5,1
Ugy3TwhEvucbwSs3ytt4AaABAg,Ur voice is so sweet ??,4,0
UgwMHdQU93Mz2vlzmit4AaABAg,MUJHE AWAZ PASAND AYI......,4,0
Ugyn6INbr-e9bQQ7GVt4AaABAg,"Nice video, easy method to make these shakes.",5,1
UgwRkf_i_5QQ-l4iUUB4AaABAg,Wow great yummy milk shake... Thanks for this video,5,1
Ugwvzodw9VD9MFflTjR4AaABAg,"So testy. 
Nice video",5,1
UgweT6BZFOMw_85GHlp4AaABAg,"Love the way you make your dishes so nit n cleany way
N methods of your speaking directly goes in my mind",4,0
Ugxn-ywz3kUXixSrM0V4AaABAg,Wow mam your recipe is very yammi??,5,1
UgzIYHHUclc_Mzg1Pql4AaABAg,Aapki voice bacho jaisi hai .....,4,0
Ugyu8K68ot7Sep1p9mZ4AaABAg,Very helpful.. Thanku mam,1,0
Ugyt6hlQY_AiyjXFIbl4AaABAg,I tried your oreo shake today it was same as we get outside thank you so much,1,0
UgwOLglgyPHD4WOpEzp4AaABAg,Bahut hi achhi and tasty recipes hai...... Garmi me ye bahut kaam aane wale hai....,2,0
Ugzf8gG9YOLiYIDpPmJ4AaABAg,Love your voice,4,0
UgwF-AZv49_Hkzz-uQl4AaABAg,Mysna try kia aj mast bna tha thk u dr,1,0
UgyF47PIeWuGo1Zq4JF4AaABAg,Thank you ye video dalne ke liye,1,0
Ugx_qwU4c-0e0Yu7TW14AaABAg,Superb ??kon si blender use ki he apne?,5,1
UgxsXvSmB48cEbjTYWp4AaABAg,"hello mam, you are making our life so easier with these yummy and effortless recipes thanks a ton :)",5,1
Ugy5nuXKrgbaCJ_Xjil4AaABAg,Mam I have made chocolate milkshake It was really good and nice and taste ??????,2,0
Ugzi7fJJKjNR2vZAz314AaABAg,Thanks mam,1,0
UgxXczamt6ifJ6cvMtd4AaABAg,Kabita di wakai me apki jitni taarif ki jaye utni kam hai me apki sari videos like karti hu or try bhi karti hu ??????,4,0
Ugzc_E98enIc-RP3rtd4AaABAg,Nice and useful video,3,0
UgxO4a-T6PYqOLnrH3F4AaABAg,Wow this looks Superb! Amazing..can you please tell which company blending machine is this and from where you bought this?..I need to buy ...will wait for your response!,5,1
UgzUgNTLJRGgeXoiSQh4AaABAg,Thnks for sharing these yummy Nd tsty shakes with us..keep Sharing????,5,1
UgznmW6TK5UDzclxrX94AaABAg,Good work .You made it look so simple,4,0
UgwUHV7JhJ0_g9u_kYR4AaABAg,Waoooo mam amazing n thank you so much for this video,5,1
UgwauOUEfjPZY10Wm-x4AaABAg,Wow.mam.yammy.milksheks.thanks.for.learn.??,5,1
UgxwlYwxlkiCfKLtbfh4AaABAg,Itna shak kis ne piya nice recipe,2,0
Ugx7K2BaCqz6X6YpWj14AaABAg,Thank you Mam,1,0
Ugz_8pY6WkkJtp9N-5R4AaABAg,"Delicious..will surely try all the recipes...
Please let me know the name and model of Ur blender I would like to buy the same",5,1
UgyjIavtXM7RpbE-jYB4AaABAg,Waooo nice,2,0
Ugw-3gFxS8FKqLgBI9h4AaABAg,The all six milkshakes I have tried and my kids love it a lot..... Thanku,1,0
UgwQvmcqWcr9uhJzQCB4AaABAg,Apki voice so sweet or chocolate milkshake bhi bohot yummy hai thank you,5,1
UgzjnIFgn3OhZdtjAoV4AaABAg,You made my day thanx,1,0
Ugxg-8gNNK5IQgiQ9UB4AaABAg,Thanks kavita ji,1,0
UgwXqUO2O-Jno7OWpAN4AaABAg,Mam ap ki dishes bhut achhi hoti hai,4,0
UgxLvbQTmwQN6YEEwBh4AaABAg,Really nice video .....Apaka video dhekar banane ka man kar raha hai,3,0
UgyO3xmOUDp6sPHa_l94AaABAg,nice. video,3,0
Ugy6yAphPg-Ldta-tHt4AaABAg,Description mai written mai recipe dene ke liye thanks.,1,0
UgwZ9Kuk50NSC5_bcIZ4AaABAg,Thankyou very much,1,0
UgwP9RY1bb0iB1bgkCB4AaABAg,With 2-3 table spoons of sugar i don't think this is that healthy ?? however it is definitely very tasty?? great work,5,1
UgySzdCWyWqmD6WkPod4AaABAg,nice yr yummy,5,1
UgzmEYOPq1z6CRmYff14AaABAg,Wow tq,5,1
Ugzm-erTbPzXAlt8Ylx4AaABAg,"Superb superb superb
Such me mujhe banana to ata tha par garnishing superb mujhe bahut achha laga aur bhi shake ka video jarur dale aur sabse achhi baat yeh hai ki bahut hi simple tha apka video koi raag lapet nahi hai thank you so much 
Bahut bahut bahut achha laga 
??",5,1
UgyJ_hnt-jRf5_XsM3h4AaABAg,I love your innovativ idea!!!!,4,0
UgybnOZqtfSbSTlg-L14AaABAg,Mam you are amazing,4,0
UgxH85LsjbNLkrfr1Wx4AaABAg,Thanku didi,1,0
UgzU5AsvPk69esWvrL14AaABAg,Very nice video ???????? didi????,3,0
UgzlO2wZUlu9YkZ_QAF4AaABAg,Wow yummy yummy cool cool..... nice video mam,5,1
Ugxl0hn-gxxioo618Fh4AaABAg,you are so good kabita mam I love all your recipes......??????,4,0
UgxelPz_H6WdM-Qzlj94AaABAg,Thank u for the recipes,1,0
UgwVlYWXYFZY-KRFA1J4AaABAg,Looking delicious???? thank you mam,5,1
Ugxx3NbHim2LtO0R6G54AaABAg,Thq,1,0
UgyACD3ZHZuCNWihInF4AaABAg,"nyc 

thanks",5,1
UgyDXzlfpWIBglp-i7l4AaABAg,Thank you,1,0
Ugwed8GReoYt_YpbuoF4AaABAg,Very nice and soo easy,2,0
UgxBseIA-fvXxPuiU3F4AaABAg,The all recipe was amazing ??????????,4,0
UgzkSUNsg4AzLSpGPYN4AaABAg,Wow dii u r best n ur voice also,4,0
UgzvMXEK2apO_IlYcWl4AaABAg,Thank you mam and please share with us a quick and tasty snack recipe,1,0
Ugyl-icE1kEiqA1Qznt4AaABAg,mem thenku,1,0
UgxBq-4wUHmZpXFWX0B4AaABAg,Bht tasty h mam .. thanx for this video,5,1
Ugy6VNrHNGoLAAwk-Ch4AaABAg,Mene sara try kiya or bhot acha bana mera... Thanks mam....,1,0
Ugx0JLySRXwuf_nbJ0Z4AaABAg,Very nice yummy thanks,5,1
UgxkFGgLK1tSGOnRzMl4AaABAg,Superb ...simple and easy ... everyone can try this... awesome mam!!!,5,1
UgylHCCskQ9O4uaUBuB4AaABAg,Mam your voice ia sooo sooo sweet like your recipes,4,0
UgwW3fQFncKdjJt39vp4AaABAg,Very nice and quick explanation....,4,0
UgzshFhR3Ula6mPcwbZ4AaABAg,I like them So much. I Am going To try All Of them. East or West Kavita'S Kitchen Is the best. From Shreya.????????,4,0
UgzTiMLj_jnM1_oLN3p4AaABAg,"I love ur passion for food, thank u for the recepie this is going to be awesome for this coming summer",4,0
UgwSaYH_jFk2kUztk7R4AaABAg,Thank u for these ideas....,1,0
Ugz9Kn43lhwRS83DGLx4AaABAg,thanks for this,1,0
Ugx-s1dqOx5K0dRSTp14AaABAg,Ek mst shake Maja aagya bna k or pi k thank u Kavita ji,1,0
Ugzt2eMyW0fIHb-f3XZ4AaABAg,Kya awaz he aapki........Dubbing artist ho kya,4,0
